Log file open, 02/07/23 15:14:58
[2023.02.07-07.34.00:265][293]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.00:294][295]MaterialEditorStats: Base pass shader without light map: 120 instructions
[2023.02.07-07.34.00:294][295]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.00:294][295]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.00:294][295]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(0)
[2023.02.07-07.34.00:294][295]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.00:294][295]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.04:638][794]LogMaterialEditor: Saving and Compiling material NewMaterial2
[2023.02.07-07.34.05:179][794]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2023.02.07-07.34.05:849][794]LogUObjectHash: Compacting FUObjectHashTables data took   0.25ms
[2023.02.07-07.34.06:017][794]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.34.06:093][794]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/NewMaterial2" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/NewMaterial2.uasset" SILENT=true
[2023.02.07-07.34.06:097][794]LogSavePackage: Moving output files for package: /Game/Material/NewMaterial2
[2023.02.07-07.34.06:097][794]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/NewMaterial2FF480F8A4CA2A1AC257DF6859A8092B1.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/NewMaterial2.uasset'
[2023.02.07-07.34.06:101][794]LogFileHelpers: InternalPromptForCheckoutAndSave took 84 ms (total: 4.81 sec)
[2023.02.07-07.34.06:105][794]AssetCheck: New page: 资产保存：NewMaterial2
[2023.02.07-07.34.06:105][794]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/NewMaterial2.NewMaterial2
[2023.02.07-07.34.22:994][973]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.22:994][973]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.22:994][973]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.22:994][973]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.23:088][975]MaterialEditorStats: Base pass shader without light map: 90 instructions
[2023.02.07-07.34.23:088][975]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.23:088][975]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.23:088][975]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.23:088][975]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.23:088][975]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.26:942][363]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.26:942][363]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.26:942][363]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.26:942][363]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.26:973][365]MaterialEditorStats: Base pass shader without light map: 90 instructions
[2023.02.07-07.34.26:973][365]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.26:973][365]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.26:973][365]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.26:973][365]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.26:973][365]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.28:069][475]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.28:069][475]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.28:069][475]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.28:069][475]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.28:102][477]MaterialEditorStats: Base pass shader without light map: 90 instructions
[2023.02.07-07.34.28:102][477]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.28:102][477]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.28:102][477]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.28:102][477]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.28:102][477]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.29:141][581]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.29:141][581]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.29:141][581]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.29:141][581]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.29:170][583]MaterialEditorStats: Base pass shader without light map: 90 instructions
[2023.02.07-07.34.29:171][583]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.29:171][583]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.29:171][583]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.29:171][583]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.29:171][583]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.39:400][222]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.39:400][222]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.39:400][222]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.39:400][222]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.41:778][414]MaterialEditorStats: Texture samplers: 1/16
[2023.02.07-07.34.41:778][414]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.41:778][414]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.41:778][414]MaterialEditorStats: Shader Count: 1
[2023.02.07-07.34.42:074][439]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.42:074][439]MaterialEditorStats: Texture samplers: 1/16
[2023.02.07-07.34.42:074][439]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.42:074][439]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.42:074][439]MaterialEditorStats: Shader Count: 3
[2023.02.07-07.34.42:175][450]MaterialEditorStats: Base pass shader without light map: 125 instructions
[2023.02.07-07.34.42:176][450]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.42:176][450]MaterialEditorStats: Texture samplers: 1/16
[2023.02.07-07.34.42:176][450]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.42:176][450]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.42:176][450]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.45:085][760]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.45:085][760]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.45:085][760]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.45:085][760]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.46:846][915]MaterialEditorStats: Texture samplers: 1/16
[2023.02.07-07.34.46:846][915]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.46:846][915]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.46:846][915]MaterialEditorStats: Shader Count: 2
[2023.02.07-07.34.46:948][925]MaterialEditorStats: Base pass shader without light map: 127 instructions
[2023.02.07-07.34.46:948][925]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.46:948][925]MaterialEditorStats: Texture samplers: 1/16
[2023.02.07-07.34.46:948][925]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.46:948][925]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.46:948][925]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.48:252][ 59]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.34.48:252][ 59]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.48:252][ 59]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.48:252][ 59]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.34.48:282][ 61]MaterialEditorStats: Base pass shader without light map: 127 instructions
[2023.02.07-07.34.48:282][ 61]MaterialEditorStats: Base pass vertex shader: 260 instructions
[2023.02.07-07.34.48:282][ 61]MaterialEditorStats: Texture samplers: 1/16
[2023.02.07-07.34.48:282][ 61]MaterialEditorStats: Texture Lookups (Est.): VS(3), PS(1)
[2023.02.07-07.34.48:282][ 61]MaterialEditorStats: User interpolators: 2/4 Scalars (1/4 Vectors) (TexCoords: 2, Custom: 0)
[2023.02.07-07.34.48:282][ 61]MaterialEditorStats: Shader Count: 4
[2023.02.07-07.34.49:982][238]LogMaterialEditor: Saving and Compiling material NewMaterial1
[2023.02.07-07.34.50:558][238]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.02.07-07.34.51:368][238]LogUObjectHash: Compacting FUObjectHashTables data took   0.33ms
[2023.02.07-07.34.51:377][238]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.34.51:466][238]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/NewMaterial1" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/NewMaterial1.uasset" SILENT=true
[2023.02.07-07.34.51:471][238]LogSavePackage: Moving output files for package: /Game/Material/NewMaterial1
[2023.02.07-07.34.51:472][238]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/NewMaterial1589460E641B28FC16E0B88BEECCF7E04.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/NewMaterial1.uasset'
[2023.02.07-07.34.51:477][238]LogFileHelpers: InternalPromptForCheckoutAndSave took 101 ms (total: 4.92 sec)
[2023.02.07-07.34.51:480][238]AssetCheck: New page: 资产保存：NewMaterial1
[2023.02.07-07.34.51:480][238]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/NewMaterial1.NewMaterial1
[2023.02.07-07.35.10:887][223]LogContentBrowser: Attempting asset rename: NewMaterial1 -> M_randLED
[2023.02.07-07.35.10:906][223]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.35.10:963][223]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/M_randLED" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_randLED.uasset" SILENT=true
[2023.02.07-07.35.10:968][223]LogSavePackage: Moving output files for package: /Game/Material/M_randLED
[2023.02.07-07.35.10:968][223]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/M_randLED4C14B59C4FC85084D52E1EBD30AD4365.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_randLED.uasset'
[2023.02.07-07.35.10:974][223]LogFileHelpers: InternalPromptForCheckoutAndSave took 68 ms (total: 4.98 sec)
[2023.02.07-07.35.10:988][223]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.07-07.35.10:999][223]LogUObjectHash: Compacting FUObjectHashTables data took   0.63ms
[2023.02.07-07.35.11:007][223]LogUObjectHash: Compacting FUObjectHashTables data took   0.28ms
[2023.02.07-07.35.11:011][223]AssetCheck: New page: 资产保存：M_randLED
[2023.02.07-07.35.11:011][223]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/M_randLED.M_randLED
[2023.02.07-07.35.22:202][ 85]LogContentBrowser: Attempting asset rename: NewMaterial -> M_Scanning
[2023.02.07-07.35.22:220][ 85]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.35.22:247][ 85]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/M_Scanning" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_Scanning.uasset" SILENT=true
[2023.02.07-07.35.22:252][ 85]LogSavePackage: Moving output files for package: /Game/Material/M_Scanning
[2023.02.07-07.35.22:253][ 85]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/M_ScanningEDABE958423085ACC33A2483043AA9D4.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_Scanning.uasset'
[2023.02.07-07.35.22:258][ 85]LogFileHelpers: InternalPromptForCheckoutAndSave took 38 ms (total: 5.02 sec)
[2023.02.07-07.35.22:271][ 85]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.07-07.35.22:280][ 85]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.02.07-07.35.22:287][ 85]LogUObjectHash: Compacting FUObjectHashTables data took   0.28ms
[2023.02.07-07.35.22:292][ 85]AssetCheck: New page: 资产保存：M_Scanning
[2023.02.07-07.35.22:292][ 85]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/M_Scanning.M_Scanning
[2023.02.07-07.35.57:998][349]LogContentBrowser: Attempting asset rename: M_DynamicWorldMask -> M_MaskDynamicWorld
[2023.02.07-07.35.58:017][349]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.35.58:065][349]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/M_MaskDynamicWorld" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_MaskDynamicWorld.uasset" SILENT=true
[2023.02.07-07.35.58:068][349]LogSavePackage: Moving output files for package: /Game/Material/M_MaskDynamicWorld
[2023.02.07-07.35.58:068][349]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/M_MaskDynamicWorldDD5409D34B976D3EB2C4B092736BDB21.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_MaskDynamicWorld.uasset'
[2023.02.07-07.35.58:072][349]LogFileHelpers: InternalPromptForCheckoutAndSave took 54 ms (total: 5.08 sec)
[2023.02.07-07.35.58:085][349]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.02.07-07.35.58:094][349]LogUObjectHash: Compacting FUObjectHashTables data took   0.50ms
[2023.02.07-07.35.58:101][349]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.02.07-07.35.58:105][349]AssetCheck: New page: 资产保存：M_MaskDynamicWorld
[2023.02.07-07.35.58:105][349]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/M_MaskDynamicWorld.M_MaskDynamicWorld
[2023.02.07-07.37.23:327][418]LogStats: FPlatformStackWalk::StackWalkAndDump -  0.054 s
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: === Handled ensure: ===
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: 
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: Ensure condition failed: EnumHasAnyFlags(GetMessageFlags(), EMessageFlags::Reliable)  [File:D:\build\++UE5\Sync\Engine\Plugins\Messaging\UdpMessaging\Source\UdpMessaging\Private\Transport\UdpMessageSegmenter.cpp] [Line: 191] 
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: 
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: Stack: 
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdaf2af853 UnrealEditor-UdpMessaging.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdaf2af67f UnrealEditor-UdpMessaging.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdaf2af1ed UnrealEditor-UdpMessaging.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdaf2986ce UnrealEditor-UdpMessaging.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdaf2c2e05 UnrealEditor-UdpMessaging.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdc8573a52 UnrealEditor-Core.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffdc856b860 UnrealEditor-Core.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffe45d17614 KERNEL32.DLL!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: [Callstack] 0x00007ffe47a026a1 ntdll.dll!UnknownFunction []
[2023.02.07-07.37.23:327][418]LogOutputDevice: Error: 
[2023.02.07-07.37.23:332][419]LogStats:                SubmitErrorReport -  0.000 s
[2023.02.07-07.37.30:753][437]LogStats:                    SendNewReport -  7.421 s
[2023.02.07-07.37.30:753][437]LogStats:             FDebug::EnsureFailed -  7.481 s
[2023.02.07-07.37.30:756][437]LogAudioMixer: Warning: AudioMixerPlatformInterface Timeout [7075ms] waiting for h/w. InstanceID=1
[2023.02.07-07.37.31:222][437]LogAudioMixer: Display: FMixerNullCallback: Simulating a h/w device callback at [21ms], ThreadID=24068
[2023.02.07-07.37.31:314][438]LogAudioMixer: Display: Successful Swap new Device is (NumChannels=2, SampleRate=48000, DeviceID={0.0.0.00000000}.{c9ff7116-d798-4404-a5f3-8668adac46b9}, Name=Realtek Digital Output (Realtek High Definition Audio)), Reason=AudioMixerPlatformInterface. Timeout waiting for h/w., InstanceID=1, DurationMS=38.79
[2023.02.07-07.37.31:319][438]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2023.02.07-07.37.31:321][438]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2023.02.07-07.38.06:492][401]LogContentBrowser: Attempting asset rename: M_randLED -> M_randLEDsquare
[2023.02.07-07.38.06:513][401]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.38.06:567][401]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/M_randLEDsquare" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_randLEDsquare.uasset" SILENT=true
[2023.02.07-07.38.06:572][401]LogSavePackage: Moving output files for package: /Game/Material/M_randLEDsquare
[2023.02.07-07.38.06:572][401]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/M_randLEDsquare2D89830C42E47FE64C5EB6A404C805BA.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_randLEDsquare.uasset'
[2023.02.07-07.38.06:579][401]LogFileHelpers: InternalPromptForCheckoutAndSave took 66 ms (total: 5.14 sec)
[2023.02.07-07.38.06:594][401]LogUObjectHash: Compacting FUObjectHashTables data took   0.81ms
[2023.02.07-07.38.06:604][401]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.02.07-07.38.06:613][401]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.02.07-07.38.06:616][401]AssetCheck: New page: 资产保存：M_randLEDsquare
[2023.02.07-07.38.06:616][401]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/M_randLEDsquare.M_randLEDsquare
[2023.02.07-07.38.11:905][814]LogContentBrowser: Attempting asset rename: M_randLEDsquare -> M_LEDsquare
[2023.02.07-07.38.11:927][814]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.38.11:984][814]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/M_LEDsquare" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_LEDsquare.uasset" SILENT=true
[2023.02.07-07.38.11:988][814]LogSavePackage: Moving output files for package: /Game/Material/M_LEDsquare
[2023.02.07-07.38.11:988][814]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/M_LEDsquareD8F8B6204FF84F17D49721ADB577DE6A.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_LEDsquare.uasset'
[2023.02.07-07.38.11:994][814]LogFileHelpers: InternalPromptForCheckoutAndSave took 67 ms (total: 5.21 sec)
[2023.02.07-07.38.12:007][814]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.02.07-07.38.12:016][814]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.02.07-07.38.12:024][814]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.02.07-07.38.12:028][814]AssetCheck: New page: 资产保存：M_LEDsquare
[2023.02.07-07.38.12:028][814]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/M_LEDsquare.M_LEDsquare
[2023.02.07-07.38.43:672][520]LogContentBrowser: Attempting asset rename: NewMaterial2 -> M_LEDRound
[2023.02.07-07.38.43:693][520]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.02.07-07.38.43:751][520]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Material/M_LEDRound" FILE="D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_LEDRound.uasset" SILENT=true
[2023.02.07-07.38.43:755][520]LogSavePackage: Moving output files for package: /Game/Material/M_LEDRound
[2023.02.07-07.38.43:755][520]LogSavePackage: Moving 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Saved/M_LEDRoundF420E7B140729ADD461076B9A2171FEF.tmp' to 'D:/UE_project/ue5_ShaderTest/SHADER/ShaderTest/Content/Material/M_LEDRound.uasset'
[2023.02.07-07.38.43:760][520]LogFileHelpers: InternalPromptForCheckoutAndSave took 67 ms (total: 5.28 sec)
[2023.02.07-07.38.43:773][520]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.02.07-07.38.43:782][520]LogUObjectHash: Compacting FUObjectHashTables data took   0.46ms
[2023.02.07-07.38.43:791][520]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2023.02.07-07.38.43:795][520]AssetCheck: New page: 资产保存：M_LEDRound
[2023.02.07-07.38.43:795][520]LogContentValidation: Display: 正在验证/Script/Engine.Material /Game/Material/M_LEDRound.M_LEDRound
[2023.02.07-07.39.06:152][290]LogContentBrowser: Deferred new asset file creation: NewMaterial
[2023.02.07-07.39.06:160][290]LogContentBrowser: Creating deferred item: NewMaterial
[2023.02.07-07.39.06:170][291]LogContentBrowser: Renaming the item being created (Deferred Item: NewMaterial).
[2023.02.07-07.39.08:098][494]LogContentBrowser: Attempting asset rename: NewMaterial -> NewMaterial
[2023.02.07-07.39.08:099][494]LogContentBrowser: End creating deferred item NewMaterial
[2023.02.07-07.39.08:676][548]LogAssetEditorSubsystem: Opening Asset editor for Material /Game/Material/NewMaterial.NewMaterial
[2023.02.07-07.39.08:680][548]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.02.07-07.39.08:763][548]MaterialEditorStats: Texture samplers: 0/16
[2023.02.07-07.39.08:763][548]MaterialEditorStats: Texture Lookups (Est.): VS(0), PS(3)
[2023.02.07-07.39.08:763][548]MaterialEditorStats: Shader Count: 0
[2023.02.07-07.39.08:767][548]LogViewport: Scene viewport resized to 511x449, mode Windowed.
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: ================================================
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Total job queries 847, among them cache hits 516 (60.92%)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Tracking 325 distinct input hashes that result in 164 distinct outputs (50.46%)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: RAM used: 2.05 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.13%
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Shaders Compiled: 204
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Jobs assigned 207, completed 204 (98.55%)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Average time worker was idle: 40.73 s
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Time job spent in pending queue: average 0.09 s, longest 0.96 s
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Job execution time: average 0.78 s, max 1.85 s
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Job life time (pending + execution): average 0.87 s, max 1.92
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 45.11 s
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Jobs were issued in 207 batches (only local compilation was used), average 1.00 jobs/batch
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Average processing rate: 4.52 jobs/sec
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Total thread time: 125.17 s
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Total thread preprocess time: 6.50 s
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Percentage time preprocessing: 5.19%
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Effective parallelization: 2.77 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display:        TBasePassPSFCachedPointIndirectLightingPolicySkylight (compiled    1 times, average 0.89 sec, max 0.89 sec, min 0.89 sec)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display:               TBasePassPSFCachedVolumeIndirectLightingPolicy (compiled    1 times, average 0.88 sec, max 0.88 sec, min 0.88 sec)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display:       TBasePassPSFCachedVolumeIndirectLightingPolicySkylight (compiled    1 times, average 0.87 sec, max 0.87 sec, min 0.87 sec)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display:                TBasePassPSFCachedPointIndirectLightingPolicy (compiled    1 times, average 0.85 sec, max 0.85 sec, min 0.85 sec)
[2023.02.07-07.39.09:411][611]LogShaderCompilers: Display:      TBasePassPSFPrecomputedVolumetricLightmapLightingPolicy (compiled    1 times, average 0.84 sec, max 0.84 sec, min 0.84 sec)
